time_ns,rg_A
0.000000000000000000e+00,1.678709023847902770e+01
1.000000000000000021e-03,1.678100104720559571e+01
2.000000000000000042e-03,1.678751332577262190e+01
3.000000000000000062e-03,1.672537106263144580e+01
4.000000000000000083e-03,1.674227290292750325e+01
5.000000000000000104e-03,1.674616832959584301e+01
6.000000000000000125e-03,1.672734225183848267e+01
7.000000000000000146e-03,1.674310345111553389e+01
8.000000000000000167e-03,1.674200952040828838e+01
8.999999999999999320e-03,1.676429036921319593e+01
1.000000000000000021e-02,1.679615741952243013e+01
1.099999999999999936e-02,1.681632162549091447e+01
1.200000000000000025e-02,1.671087239349213149e+01
1.299999999999999940e-02,1.673881029973633616e+01
1.400000000000000029e-02,1.680048079768073066e+01
1.499999999999999944e-02,1.675715089039374917e+01
1.600000000000000033e-02,1.678811869571316251e+01
1.700000000000000122e-02,1.680395848618248777e+01
1.799999999999999864e-02,1.680269149020445596e+01
1.899999999999999953e-02,1.679164852628113280e+01
2.000000000000000042e-02,1.676525898475350473e+01
2.100000000000000130e-02,1.676299268815852983e+01
2.199999999999999872e-02,1.682440432290135490e+01
2.299999999999999961e-02,1.672021341148683149e+01
2.400000000000000050e-02,1.676764447171433403e+01
2.500000000000000139e-02,1.671175329551008204e+01
2.599999999999999881e-02,1.675365733800343548e+01
2.699999999999999969e-02,1.674131684751401750e+01
2.800000000000000058e-02,1.672751575755155784e+01
2.900000000000000147e-02,1.672782880722377286e+01
2.999999999999999889e-02,1.677587751492970369e+01
3.099999999999999978e-02,1.675368410250825946e+01
3.200000000000000067e-02,1.680671225683151704e+01
3.300000000000000155e-02,1.673291216420216188e+01
3.400000000000000244e-02,1.680064992789486666e+01
3.500000000000000333e-02,1.678802893587717193e+01
3.599999999999999728e-02,1.679040635704336992e+01
3.699999999999999817e-02,1.683010514111872880e+01
3.799999999999999906e-02,1.678162758377031594e+01
3.899999999999999994e-02,1.685547999021058629e+01
4.000000000000000083e-02,1.680177337966628315e+01
4.100000000000000172e-02,1.675538592463433218e+01
4.200000000000000261e-02,1.672715905755161003e+01
4.299999999999999656e-02,1.677201345361158147e+01
4.399999999999999745e-02,1.674859809817957057e+01
4.499999999999999833e-02,1.673248043575944166e+01
4.599999999999999922e-02,1.678285765249599137e+01
4.700000000000000011e-02,1.683550974853868709e+01
4.800000000000000100e-02,1.676696974639234838e+01
4.900000000000000189e-02,1.677928339157264404e+01
5.000000000000000278e-02,1.675921521336588427e+01
5.099999999999999672e-02,1.679305654816858606e+01
5.199999999999999761e-02,1.676674041851244112e+01
5.299999999999999850e-02,1.674765565300148040e+01
5.399999999999999939e-02,1.678088258301610125e+01
5.500000000000000028e-02,1.674623304981920668e+01
5.600000000000000117e-02,1.673420845318041472e+01
5.700000000000000205e-02,1.681267517375422216e+01
5.800000000000000294e-02,1.677522188189756136e+01
5.899999999999999689e-02,1.680121939390275543e+01
5.999999999999999778e-02,1.678947601904077658e+01
6.099999999999999867e-02,1.682080879727611489e+01
6.199999999999999956e-02,1.675617807325332720e+01
6.300000000000000044e-02,1.682059417039277704e+01
6.400000000000000133e-02,1.672498627296134543e+01
6.500000000000000222e-02,1.677803070726729118e+01
6.600000000000000311e-02,1.676626273488201235e+01
6.700000000000000400e-02,1.678819556860507234e+01
6.800000000000000488e-02,1.679289062380731679e+01
6.900000000000000577e-02,1.679229703564736909e+01
7.000000000000000666e-02,1.683619834159782158e+01
7.099999999999999367e-02,1.682510138593760729e+01
7.199999999999999456e-02,1.678691741926452252e+01
7.299999999999999545e-02,1.681037980424544287e+01
7.399999999999999634e-02,1.684896339947298571e+01
7.499999999999999722e-02,1.678908908171792547e+01
7.599999999999999811e-02,1.677886617356976018e+01
7.699999999999999900e-02,1.675827684661497585e+01
7.799999999999999989e-02,1.679891767410022396e+01
7.900000000000000078e-02,1.675887962544657483e+01
8.000000000000000167e-02,1.683477869743033750e+01
8.100000000000000255e-02,1.680184893835733817e+01
8.200000000000000344e-02,1.679221948777386331e+01
8.300000000000000433e-02,1.683165594577106816e+01
8.400000000000000522e-02,1.677954699619808565e+01
8.500000000000000611e-02,1.684261706055408325e+01
8.599999999999999312e-02,1.679413181616126849e+01
8.699999999999999400e-02,1.679461848308246275e+01
8.799999999999999489e-02,1.677834200495930261e+01
8.899999999999999578e-02,1.680152114736961622e+01
8.999999999999999667e-02,1.678484674178151437e+01
9.099999999999999756e-02,1.680923733821103028e+01
9.199999999999999845e-02,1.678824036457609026e+01
9.299999999999999933e-02,1.679623728399535310e+01
9.400000000000000022e-02,1.679477243261874264e+01
9.500000000000000111e-02,1.681125809200488419e+01
9.600000000000000200e-02,1.684873428565130382e+01
9.700000000000000289e-02,1.677440491166983705e+01
9.800000000000000377e-02,1.679319356359926729e+01
9.900000000000000466e-02,1.682745234461222950e+01
1.000000000000000056e-01,1.682926658704831624e+01
1.010000000000000064e-01,1.683649497191729338e+01
1.019999999999999934e-01,1.678890779349214313e+01
1.029999999999999943e-01,1.676635547117016145e+01
1.039999999999999952e-01,1.681375538394874880e+01
1.049999999999999961e-01,1.684619768512792248e+01
1.059999999999999970e-01,1.676079905858166086e+01
1.069999999999999979e-01,1.682132506830619789e+01
1.079999999999999988e-01,1.675734111219311728e+01
1.089999999999999997e-01,1.677259253164723063e+01
1.100000000000000006e-01,1.678059843465188195e+01
1.110000000000000014e-01,1.674495708152412021e+01
1.120000000000000023e-01,1.680131288872607342e+01
1.130000000000000032e-01,1.677468689774137900e+01
1.140000000000000041e-01,1.681135411488999054e+01
1.150000000000000050e-01,1.679689077092593408e+01
1.160000000000000059e-01,1.683674541163543736e+01
1.170000000000000068e-01,1.677049049374208067e+01
1.179999999999999938e-01,1.681066701459650048e+01
1.189999999999999947e-01,1.679267988719641025e+01
1.199999999999999956e-01,1.678602266087424155e+01
1.209999999999999964e-01,1.680466016595818601e+01
1.219999999999999973e-01,1.684469108316351438e+01
1.229999999999999982e-01,1.684064906020710595e+01
