time_ns,rg_A
0.000000000000000000e+00,1.679080557089729453e+01
1.000000000000000021e-03,1.677912064460962682e+01
2.000000000000000042e-03,1.678039797558016843e+01
3.000000000000000062e-03,1.675941986911728065e+01
4.000000000000000083e-03,1.672959576013844085e+01
5.000000000000000104e-03,1.677167036917682097e+01
6.000000000000000125e-03,1.683691945740843465e+01
7.000000000000000146e-03,1.678176959061025286e+01
8.000000000000000167e-03,1.676381083349691536e+01
8.999999999999999320e-03,1.673970053014749482e+01
1.000000000000000021e-02,1.679765824833362586e+01
1.099999999999999936e-02,1.684886419472650232e+01
1.200000000000000025e-02,1.682812326288919991e+01
1.299999999999999940e-02,1.683471205589066955e+01
1.400000000000000029e-02,1.679493298457596850e+01
1.499999999999999944e-02,1.675146844076467190e+01
1.600000000000000033e-02,1.674851003894270463e+01
1.700000000000000122e-02,1.674706001571096081e+01
1.799999999999999864e-02,1.680622885857301085e+01
1.899999999999999953e-02,1.680484316305944503e+01
2.000000000000000042e-02,1.675075369935997216e+01
2.100000000000000130e-02,1.681000213334648663e+01
2.199999999999999872e-02,1.672893921869178158e+01
2.299999999999999961e-02,1.677737346985114897e+01
2.400000000000000050e-02,1.677042927281935647e+01
2.500000000000000139e-02,1.673517471564615988e+01
2.599999999999999881e-02,1.677177610397705720e+01
2.699999999999999969e-02,1.676217347083867537e+01
2.800000000000000058e-02,1.676955969270646207e+01
2.900000000000000147e-02,1.677096031755651495e+01
2.999999999999999889e-02,1.682378362182648601e+01
3.099999999999999978e-02,1.684339088855084299e+01
3.200000000000000067e-02,1.678009155234687100e+01
3.300000000000000155e-02,1.679960001671909708e+01
3.400000000000000244e-02,1.672754121293061402e+01
3.500000000000000333e-02,1.673999515523971837e+01
3.599999999999999728e-02,1.671315347186474654e+01
3.699999999999999817e-02,1.680485140947309475e+01
3.799999999999999906e-02,1.672279505968839430e+01
3.899999999999999994e-02,1.674569816729889382e+01
4.000000000000000083e-02,1.674505841472164391e+01
4.100000000000000172e-02,1.676884740171512078e+01
4.200000000000000261e-02,1.680277235060296448e+01
4.299999999999999656e-02,1.674793516057154008e+01
4.399999999999999745e-02,1.677193313341894054e+01
4.499999999999999833e-02,1.677688188973916539e+01
4.599999999999999922e-02,1.673656729992852021e+01
4.700000000000000011e-02,1.679973188760396852e+01
4.800000000000000100e-02,1.681301549268710716e+01
4.900000000000000189e-02,1.677572756766790718e+01
5.000000000000000278e-02,1.677269422849663272e+01
5.099999999999999672e-02,1.680260565289961505e+01
5.199999999999999761e-02,1.674371422498478879e+01
5.299999999999999850e-02,1.678159404109618080e+01
5.399999999999999939e-02,1.673464478430946656e+01
5.500000000000000028e-02,1.679213120627753142e+01
5.600000000000000117e-02,1.678592511912512109e+01
5.700000000000000205e-02,1.679877642925998416e+01
5.800000000000000294e-02,1.679987178432987704e+01
5.899999999999999689e-02,1.677389514807931548e+01
5.999999999999999778e-02,1.683073401459899188e+01
6.099999999999999867e-02,1.686805191879215471e+01
6.199999999999999956e-02,1.677190797799370614e+01
6.300000000000000044e-02,1.678249103046689328e+01
6.400000000000000133e-02,1.676648846477340626e+01
6.500000000000000222e-02,1.672906422113978664e+01
6.600000000000000311e-02,1.677498665026316260e+01
6.700000000000000400e-02,1.676863105685595556e+01
6.800000000000000488e-02,1.675825442646314656e+01
6.900000000000000577e-02,1.676817667417035551e+01
7.000000000000000666e-02,1.677639175950105610e+01
7.099999999999999367e-02,1.677663639047403166e+01
7.199999999999999456e-02,1.677644588960702521e+01
7.299999999999999545e-02,1.676604238895145116e+01
7.399999999999999634e-02,1.675298621510757968e+01
7.499999999999999722e-02,1.670972640464574965e+01
7.599999999999999811e-02,1.681296520827212504e+01
7.699999999999999900e-02,1.681594670067123332e+01
7.799999999999999989e-02,1.677581680728762592e+01
7.900000000000000078e-02,1.672499604712168875e+01
8.000000000000000167e-02,1.673763000225608266e+01
8.100000000000000255e-02,1.675856160524574889e+01
8.200000000000000344e-02,1.672676525969053074e+01
8.300000000000000433e-02,1.681203498836220689e+01
8.400000000000000522e-02,1.677187073167475262e+01
8.500000000000000611e-02,1.677759593994230869e+01
8.599999999999999312e-02,1.675995478588097143e+01
8.699999999999999400e-02,1.678169870353134741e+01
8.799999999999999489e-02,1.675124627576312619e+01
