time_ns,rg_A
1.170000000000000068e-01,1.688365547070243977e+01
1.179999999999999938e-01,1.687191412463782925e+01
1.189999999999999947e-01,1.679919976937960513e+01
1.199999999999999956e-01,1.692356549662536480e+01
1.209999999999999964e-01,1.688344864390856159e+01
1.219999999999999973e-01,1.687680336794092995e+01
1.229999999999999982e-01,1.687086562284730462e+01
1.239999999999999991e-01,1.685427624090638332e+01
1.250000000000000000e-01,1.687718321621282414e+01
1.260000000000000009e-01,1.685500154455011668e+01
1.270000000000000018e-01,1.686192623883076536e+01
1.280000000000000027e-01,1.684246501895182035e+01
1.290000000000000036e-01,1.687174942690898050e+01
1.300000000000000044e-01,1.686537502644722508e+01
1.310000000000000053e-01,1.688876441133156447e+01
1.320000000000000062e-01,1.691083161773220667e+01
1.330000000000000071e-01,1.689497405039823263e+01
1.340000000000000080e-01,1.694043108824913801e+01
1.350000000000000089e-01,1.686078466651372665e+01
1.360000000000000098e-01,1.688549277495347667e+01
1.370000000000000107e-01,1.687816943449212204e+01
1.380000000000000115e-01,1.686888338246613017e+01
1.390000000000000124e-01,1.692719002775576342e+01
1.400000000000000133e-01,1.684970581074110996e+01
1.409999999999999865e-01,1.691891211977635834e+01
1.419999999999999873e-01,1.685825557472241343e+01
1.429999999999999882e-01,1.687749393468138948e+01
1.439999999999999891e-01,1.687716509509735729e+01
1.449999999999999900e-01,1.682512709233278159e+01
1.459999999999999909e-01,1.679286720289567469e+01
1.469999999999999918e-01,1.687065473787204084e+01
1.479999999999999927e-01,1.682886373466187280e+01
1.489999999999999936e-01,1.680388401857575786e+01
1.499999999999999944e-01,1.683097496223531309e+01
1.509999999999999953e-01,1.683606611050740298e+01
1.519999999999999962e-01,1.684354390146285496e+01
1.529999999999999971e-01,1.683520742529028169e+01
1.539999999999999980e-01,1.691698761494118131e+01
1.549999999999999989e-01,1.685495959850493719e+01
1.559999999999999998e-01,1.684120763699136347e+01
1.570000000000000007e-01,1.687527050692409247e+01
1.580000000000000016e-01,1.682139275114404242e+01
1.590000000000000024e-01,1.688548126498242397e+01
1.600000000000000033e-01,1.686624071925865209e+01
1.610000000000000042e-01,1.684660171464690848e+01
1.620000000000000051e-01,1.684250820356717782e+01
1.630000000000000060e-01,1.689970618126504220e+01
1.640000000000000069e-01,1.686910424137390407e+01
1.650000000000000078e-01,1.688069059030491559e+01
1.660000000000000087e-01,1.680935915804620606e+01
1.670000000000000095e-01,1.688438474754513052e+01
1.680000000000000104e-01,1.688886983263022046e+01
1.690000000000000113e-01,1.687605009939663248e+01
1.700000000000000122e-01,1.694960163859434132e+01
1.710000000000000131e-01,1.693186570960041237e+01
1.719999999999999862e-01,1.684304976268586529e+01
1.729999999999999871e-01,1.687969107302855676e+01
1.739999999999999880e-01,1.688737998119620087e+01
1.749999999999999889e-01,1.689946169341385840e+01
1.759999999999999898e-01,1.686546728677918594e+01
1.769999999999999907e-01,1.690200207049326764e+01
1.779999999999999916e-01,1.686668116460029765e+01
1.789999999999999925e-01,1.687348685890650657e+01
1.799999999999999933e-01,1.686530472093908273e+01
1.809999999999999942e-01,1.697257123915168009e+01
1.819999999999999951e-01,1.692674323103766554e+01
1.829999999999999960e-01,1.691728908302013323e+01
1.839999999999999969e-01,1.692761949896749130e+01
1.849999999999999978e-01,1.691320783024244179e+01
1.859999999999999987e-01,1.691004017246598679e+01
1.869999999999999996e-01,1.692681931024403497e+01
1.880000000000000004e-01,1.688111157290066089e+01
1.890000000000000013e-01,1.687984991992515660e+01
1.900000000000000022e-01,1.690860337378697409e+01
1.910000000000000031e-01,1.690236799017565517e+01
1.920000000000000040e-01,1.692067234289845246e+01
1.930000000000000049e-01,1.690312268649589100e+01
1.940000000000000058e-01,1.698151022503649443e+01
1.950000000000000067e-01,1.693406159374543662e+01
1.960000000000000075e-01,1.691314117435732811e+01
1.970000000000000084e-01,1.689392724060877171e+01
1.980000000000000093e-01,1.692429452691151681e+01
1.990000000000000102e-01,1.698287333046467751e+01
2.000000000000000111e-01,1.703288289134776434e+01
2.010000000000000120e-01,1.697185546756445262e+01
2.020000000000000129e-01,1.691332471247159219e+01
2.030000000000000138e-01,1.696483761830646486e+01
2.039999999999999869e-01,1.689138946987874590e+01
2.049999999999999878e-01,1.691048597268044063e+01
2.059999999999999887e-01,1.693032103772824115e+01
2.069999999999999896e-01,1.694115092791566113e+01
2.079999999999999905e-01,1.697484575221265857e+01
2.089999999999999913e-01,1.689754990785592170e+01
2.099999999999999922e-01,1.693087864987498392e+01
2.109999999999999931e-01,1.693393625001104041e+01
2.119999999999999940e-01,1.691061297065789759e+01
2.129999999999999949e-01,1.692385201175166998e+01
2.139999999999999958e-01,1.692770199875138104e+01
2.149999999999999967e-01,1.688751951032272913e+01
2.159999999999999976e-01,1.688661749695207703e+01
2.169999999999999984e-01,1.689995899264474488e+01
2.179999999999999993e-01,1.693126685734153725e+01
2.190000000000000002e-01,1.693596298585038440e+01
2.200000000000000011e-01,1.698632136578815732e+01
2.210000000000000020e-01,1.702097501329700080e+01
2.220000000000000029e-01,1.699781790250174751e+01
2.230000000000000038e-01,1.699567814162797674e+01
2.240000000000000047e-01,1.696927343271515198e+01
2.250000000000000056e-01,1.693226116352547805e+01
2.260000000000000064e-01,1.689249279158642736e+01
2.270000000000000073e-01,1.686479713183614848e+01
2.280000000000000082e-01,1.695579902481399159e+01
2.290000000000000091e-01,1.692047386189830149e+01
2.300000000000000100e-01,1.690795554139269541e+01
2.310000000000000109e-01,1.690767805430659365e+01
2.320000000000000118e-01,1.694293545838964121e+01
2.330000000000000127e-01,1.690346960743011806e+01
2.340000000000000135e-01,1.694596924225313828e+01
2.349999999999999867e-01,1.690397035505598922e+01
2.359999999999999876e-01,1.689910312053113373e+01
2.369999999999999885e-01,1.690407752516831863e+01
2.379999999999999893e-01,1.696468247153552156e+01
2.389999999999999902e-01,1.696447305536559114e+01
2.399999999999999911e-01,1.689031562858613711e+01
2.409999999999999920e-01,1.696420248760709626e+01
2.419999999999999929e-01,1.687907199036760630e+01
2.429999999999999938e-01,1.692056421887951601e+01
2.439999999999999947e-01,1.689719678510984124e+01
2.449999999999999956e-01,1.694803656827621907e+01
2.459999999999999964e-01,1.691454785908599945e+01
2.469999999999999973e-01,1.683572588641376910e+01
2.479999999999999982e-01,1.690095374846186616e+01
2.489999999999999991e-01,1.690852473126704325e+01
2.500000000000000000e-01,1.692863562349486273e+01
2.510000000000000009e-01,1.695824256945610387e+01
2.520000000000000018e-01,1.697282345910172552e+01
2.530000000000000027e-01,1.695820627468219044e+01
2.540000000000000036e-01,1.696328554688607682e+01
2.550000000000000044e-01,1.689233398169541900e+01
2.560000000000000053e-01,1.697646814593678855e+01
2.570000000000000062e-01,1.701246826525759914e+01
2.580000000000000071e-01,1.693732197746182067e+01
2.590000000000000080e-01,1.696370507859070642e+01
2.600000000000000089e-01,1.691414962595130689e+01
2.610000000000000098e-01,1.701614896624306184e+01
2.620000000000000107e-01,1.694478499701456542e+01
2.630000000000000115e-01,1.688750142874721760e+01
2.640000000000000124e-01,1.686546763885983324e+01
2.650000000000000133e-01,1.686203271102987244e+01
2.660000000000000142e-01,1.687201775936174286e+01
2.670000000000000151e-01,1.688710016860275331e+01
2.680000000000000160e-01,1.688910594011012378e+01
2.690000000000000169e-01,1.684895839088615332e+01
2.700000000000000178e-01,1.688345803705051651e+01
2.710000000000000187e-01,1.690776146211646136e+01
2.720000000000000195e-01,1.685360166796590775e+01
2.730000000000000204e-01,1.689338306759071529e+01
2.740000000000000213e-01,1.692425159391147460e+01
2.750000000000000222e-01,1.692603900699713648e+01
2.760000000000000231e-01,1.691198646898715197e+01
2.770000000000000240e-01,1.696751450184018495e+01
2.780000000000000249e-01,1.695393427577850787e+01
2.790000000000000258e-01,1.691624474915603571e+01
2.800000000000000266e-01,1.693671042399839877e+01
2.810000000000000275e-01,1.695175641459044158e+01
2.819999999999999729e-01,1.694259855569321260e+01
2.829999999999999738e-01,1.695767602583593359e+01
2.839999999999999747e-01,1.699591240408179971e+01
2.849999999999999756e-01,1.695548956505977856e+01
2.859999999999999765e-01,1.692294747799006416e+01
2.869999999999999774e-01,1.698146235933974424e+01
2.879999999999999782e-01,1.690690000757909672e+01
2.889999999999999791e-01,1.689601891037729331e+01
2.899999999999999800e-01,1.691121925756540989e+01
2.909999999999999809e-01,1.690489189107750079e+01
2.919999999999999818e-01,1.693572389652599242e+01
2.929999999999999827e-01,1.696361558317482476e+01
2.939999999999999836e-01,1.690974637635203237e+01
2.949999999999999845e-01,1.690076369325444006e+01
2.959999999999999853e-01,1.686739845599351995e+01
2.969999999999999862e-01,1.690869142363646915e+01
2.979999999999999871e-01,1.687912222126347572e+01
2.989999999999999880e-01,1.691663527166411640e+01
2.999999999999999889e-01,1.688915269717074708e+01
3.009999999999999898e-01,1.688677447351151173e+01
3.019999999999999907e-01,1.686585554400350873e+01
3.029999999999999916e-01,1.686150736617734580e+01
3.039999999999999925e-01,1.687037120377674171e+01
3.049999999999999933e-01,1.692569681929409953e+01
3.059999999999999942e-01,1.685091088013268390e+01
3.069999999999999951e-01,1.692402991355060493e+01
3.079999999999999960e-01,1.688179937566409095e+01
3.089999999999999969e-01,1.687577457676925619e+01
3.099999999999999978e-01,1.687485119581448956e+01
3.109999999999999987e-01,1.685662229377408750e+01
3.119999999999999996e-01,1.687533273308240922e+01
3.130000000000000004e-01,1.696062898232352367e+01
3.140000000000000013e-01,1.691800472561816449e+01
3.150000000000000022e-01,1.692669613488026314e+01
3.160000000000000031e-01,1.681451111750062211e+01
3.170000000000000040e-01,1.682851667598306733e+01
3.180000000000000049e-01,1.686522009031848768e+01
3.190000000000000058e-01,1.691074214213136173e+01
3.200000000000000067e-01,1.691626509744813944e+01
3.210000000000000075e-01,1.694836223747148551e+01
3.220000000000000084e-01,1.691994432780499835e+01
3.230000000000000093e-01,1.692675584403848177e+01
3.240000000000000102e-01,1.688848050275089108e+01
3.250000000000000111e-01,1.686710998977075704e+01
3.260000000000000120e-01,1.687009577376832326e+01
3.270000000000000129e-01,1.686729328034459741e+01
3.280000000000000138e-01,1.695864869347530401e+01
3.290000000000000147e-01,1.697632310529042599e+01
3.300000000000000155e-01,1.694358908978785649e+01
3.310000000000000164e-01,1.693694170347012573e+01
3.320000000000000173e-01,1.693554543127080336e+01
3.330000000000000182e-01,1.691896069364193167e+01
3.340000000000000191e-01,1.693142632758137722e+01
3.350000000000000200e-01,1.695147073523020609e+01
3.360000000000000209e-01,1.691887505540422865e+01
3.370000000000000218e-01,1.691687404065704925e+01
3.380000000000000226e-01,1.692411933403532842e+01
3.390000000000000235e-01,1.696475794533837700e+01
3.400000000000000244e-01,1.691521169856451223e+01
3.410000000000000253e-01,1.694941833011834120e+01
3.420000000000000262e-01,1.694059402412591098e+01
3.430000000000000271e-01,1.693212640512243539e+01
3.439999999999999725e-01,1.695818317750175197e+01
3.449999999999999734e-01,1.698193472293895212e+01
3.459999999999999742e-01,1.696245396899439228e+01
3.469999999999999751e-01,1.698228806617731479e+01
3.479999999999999760e-01,1.697934187438605491e+01
3.489999999999999769e-01,1.697686509678807099e+01
3.499999999999999778e-01,1.696357695669962595e+01
3.509999999999999787e-01,1.694223612161309234e+01
3.519999999999999796e-01,1.693690997950660204e+01
3.529999999999999805e-01,1.695623610998794462e+01
3.539999999999999813e-01,1.696521959225261256e+01
3.549999999999999822e-01,1.696742091896705773e+01
3.559999999999999831e-01,1.698847070064837794e+01
3.569999999999999840e-01,1.698708747032052813e+01
3.579999999999999849e-01,1.698646252729150774e+01
3.589999999999999858e-01,1.693055415286010401e+01
3.599999999999999867e-01,1.690970317460678629e+01
3.609999999999999876e-01,1.690700917179280083e+01
3.619999999999999885e-01,1.692221608363859175e+01
3.629999999999999893e-01,1.697497658106297536e+01
3.639999999999999902e-01,1.695420670188929790e+01
3.649999999999999911e-01,1.700171230472962591e+01
3.659999999999999920e-01,1.702590335278961220e+01
3.669999999999999929e-01,1.699543995008996689e+01
3.679999999999999938e-01,1.699302797459026593e+01
3.689999999999999947e-01,1.693682516494569512e+01
3.699999999999999956e-01,1.696450823886752346e+01
3.709999999999999964e-01,1.695490358659166219e+01
3.719999999999999973e-01,1.694513780069658182e+01
3.729999999999999982e-01,1.693170240258953285e+01
3.739999999999999991e-01,1.696518298168344430e+01
3.750000000000000000e-01,1.696137729078434830e+01
3.760000000000000009e-01,1.697483223312704581e+01
3.770000000000000018e-01,1.698689938402186428e+01
3.780000000000000027e-01,1.693018917110163102e+01
3.790000000000000036e-01,1.695296560607831893e+01
3.800000000000000044e-01,1.691443980689680160e+01
3.810000000000000053e-01,1.692473516357121355e+01
3.820000000000000062e-01,1.704011341610457464e+01
3.830000000000000071e-01,1.697558731039780611e+01
3.840000000000000080e-01,1.695037473404812189e+01
3.850000000000000089e-01,1.696059286525302667e+01
3.860000000000000098e-01,1.691803892219073546e+01
3.870000000000000107e-01,1.692889483012757523e+01
3.880000000000000115e-01,1.695650445337096102e+01
3.890000000000000124e-01,1.695809050840825805e+01
3.900000000000000133e-01,1.695661511900213725e+01
3.910000000000000142e-01,1.690997071060080259e+01
3.920000000000000151e-01,1.690900265377315748e+01
3.930000000000000160e-01,1.690388075007627577e+01
3.940000000000000169e-01,1.687281312879255779e+01
3.950000000000000178e-01,1.691594860548579504e+01
3.960000000000000187e-01,1.696972154179324832e+01
3.970000000000000195e-01,1.688478162524080517e+01
3.980000000000000204e-01,1.687475352404283058e+01
3.990000000000000213e-01,1.688189763357925344e+01
4.000000000000000222e-01,1.687245094205058038e+01
4.010000000000000231e-01,1.695275863193733201e+01
4.020000000000000240e-01,1.694384477302773462e+01
4.030000000000000249e-01,1.693393634288590377e+01
4.040000000000000258e-01,1.693561758364770853e+01
4.050000000000000266e-01,1.693317994222533684e+01
4.060000000000000275e-01,1.689957400773811358e+01
4.069999999999999729e-01,1.696339717152816107e+01
4.079999999999999738e-01,1.688347809631056862e+01
4.089999999999999747e-01,1.691927468307603988e+01
4.099999999999999756e-01,1.693132363309687349e+01
4.109999999999999765e-01,1.692321992510744977e+01
4.119999999999999774e-01,1.697348854963675180e+01
4.129999999999999782e-01,1.699150085884367201e+01
4.139999999999999791e-01,1.694809326519557757e+01
4.149999999999999800e-01,1.697907209432273845e+01
4.159999999999999809e-01,1.695882391066569994e+01
4.169999999999999818e-01,1.694876944039905453e+01
4.179999999999999827e-01,1.694101740318533800e+01
4.189999999999999836e-01,1.695581084183308818e+01
4.199999999999999845e-01,1.692072319253662016e+01
4.209999999999999853e-01,1.689350361123955580e+01
4.219999999999999862e-01,1.696930200035982139e+01
4.229999999999999871e-01,1.694091812331767954e+01
4.239999999999999880e-01,1.692988287702842243e+01
4.249999999999999889e-01,1.693919475046535084e+01
4.259999999999999898e-01,1.689189114963684801e+01
4.269999999999999907e-01,1.697656286905623801e+01
4.279999999999999916e-01,1.697156996034925314e+01
4.289999999999999925e-01,1.701304967725082307e+01
4.299999999999999933e-01,1.700490403490457680e+01
4.309999999999999942e-01,1.702484305323805103e+01
4.319999999999999951e-01,1.697057047697591159e+01
4.329999999999999960e-01,1.692125271573964440e+01
4.339999999999999969e-01,1.696728996579194870e+01
4.349999999999999978e-01,1.699707294770658450e+01
4.359999999999999987e-01,1.693286055280140801e+01
4.369999999999999996e-01,1.700689325736048119e+01
4.380000000000000004e-01,1.697929713222108816e+01
4.390000000000000013e-01,1.689571979982592609e+01
4.400000000000000022e-01,1.704837633592804735e+01
4.410000000000000031e-01,1.697216185166719171e+01
4.420000000000000040e-01,1.702846751666348268e+01
4.430000000000000049e-01,1.693843492523846450e+01
4.440000000000000058e-01,1.694270191029026762e+01
4.450000000000000067e-01,1.696471637250233755e+01
4.460000000000000075e-01,1.700992262779502084e+01
4.470000000000000084e-01,1.700658731262219092e+01
4.480000000000000093e-01,1.697807221627478569e+01
4.490000000000000102e-01,1.701647405364301946e+01
4.500000000000000111e-01,1.698986056473194850e+01
4.510000000000000120e-01,1.697295312749402285e+01
4.520000000000000129e-01,1.701069467778443567e+01
4.530000000000000138e-01,1.697405206002465405e+01
4.540000000000000147e-01,1.696961819423129114e+01
4.550000000000000155e-01,1.697780295114941040e+01
4.560000000000000164e-01,1.693664889931783790e+01
4.570000000000000173e-01,1.698038731227050491e+01
4.580000000000000182e-01,1.695326354069892361e+01
4.590000000000000191e-01,1.698087085804852947e+01
4.600000000000000200e-01,1.695112523241026281e+01
4.610000000000000209e-01,1.700594456074553307e+01
4.620000000000000218e-01,1.686767091818203923e+01
4.630000000000000226e-01,1.701446021394047037e+01
4.640000000000000235e-01,1.693630173075344203e+01
4.650000000000000244e-01,1.694062821894673476e+01
4.660000000000000253e-01,1.696870277832760365e+01
4.670000000000000262e-01,1.692277558496991574e+01
4.680000000000000271e-01,1.696650164457360077e+01
4.689999999999999725e-01,1.692110315615505201e+01
4.699999999999999734e-01,1.693745262969998677e+01
4.709999999999999742e-01,1.702636289019881488e+01
4.719999999999999751e-01,1.692734459509033584e+01
4.729999999999999760e-01,1.693164450328600168e+01
4.739999999999999769e-01,1.694571339637474239e+01
4.749999999999999778e-01,1.691614086007484730e+01
4.759999999999999787e-01,1.690709339466042138e+01
4.769999999999999796e-01,1.690818891794228662e+01
4.779999999999999805e-01,1.696507282609535494e+01
4.789999999999999813e-01,1.693704494720161691e+01
4.799999999999999822e-01,1.695735820900488022e+01
4.809999999999999831e-01,1.698801020718785892e+01
4.819999999999999840e-01,1.698505394236004307e+01
4.829999999999999849e-01,1.693727684034834979e+01
4.839999999999999858e-01,1.695996492377342690e+01
4.849999999999999867e-01,1.690613928786226694e+01
4.859999999999999876e-01,1.695835406329381811e+01
4.869999999999999885e-01,1.692097361737111072e+01
4.879999999999999893e-01,1.693329912116198344e+01
4.889999999999999902e-01,1.697698254741910873e+01
4.899999999999999911e-01,1.696646934372185456e+01
4.909999999999999920e-01,1.700436940557848331e+01
4.919999999999999929e-01,1.690640966683803015e+01
4.929999999999999938e-01,1.696716204434873987e+01
4.939999999999999947e-01,1.697633550411382330e+01
4.949999999999999956e-01,1.696256191755593790e+01
4.959999999999999964e-01,1.692572968149904966e+01
4.969999999999999973e-01,1.694642231322498915e+01
4.979999999999999982e-01,1.691344020255973035e+01
4.989999999999999991e-01,1.693855546692941161e+01
5.000000000000000000e-01,1.697481872515989210e+01
5.010000000000000009e-01,1.695478079235743252e+01
5.020000000000000018e-01,1.692891305882440278e+01
5.030000000000000027e-01,1.696468700045302924e+01
5.040000000000000036e-01,1.695608929335399395e+01
5.050000000000000044e-01,1.694390424401144912e+01
5.060000000000000053e-01,1.701950909085681474e+01
5.070000000000000062e-01,1.700422715694267950e+01
5.080000000000000071e-01,1.695734617957081269e+01
5.090000000000000080e-01,1.691072727538627163e+01
5.100000000000000089e-01,1.696363011427549239e+01
5.110000000000000098e-01,1.694719879438741827e+01
5.120000000000000107e-01,1.695652064751364563e+01
5.130000000000000115e-01,1.687251424395935473e+01
5.140000000000000124e-01,1.696994736567738826e+01
5.150000000000000133e-01,1.691137150866391181e+01
5.160000000000000142e-01,1.695244636483255718e+01
5.170000000000000151e-01,1.692814503311726426e+01
5.180000000000000160e-01,1.695293299548026411e+01
5.190000000000000169e-01,1.694767574497252838e+01
5.200000000000000178e-01,1.692949995376086036e+01
5.210000000000000187e-01,1.696859919836792940e+01
5.220000000000000195e-01,1.690026279829474021e+01
5.230000000000000204e-01,1.690261685445289785e+01
5.240000000000000213e-01,1.696733025651019489e+01
5.250000000000000222e-01,1.699678846172277957e+01
5.260000000000000231e-01,1.697310704218160637e+01
5.270000000000000240e-01,1.695230770538051956e+01
5.280000000000000249e-01,1.697266638985750120e+01
5.290000000000000258e-01,1.695539916659463842e+01
5.300000000000000266e-01,1.699367901838395767e+01
5.310000000000000275e-01,1.694632276655354275e+01
5.320000000000000284e-01,1.691495026835830373e+01
5.330000000000000293e-01,1.695357044313256978e+01
5.340000000000000302e-01,1.689890827884515190e+01
5.350000000000000311e-01,1.691639409786921178e+01
5.360000000000000320e-01,1.694591483349780603e+01
5.370000000000000329e-01,1.694140510877565475e+01
5.380000000000000338e-01,1.698631592038837823e+01
5.390000000000000346e-01,1.691812227329148399e+01
5.400000000000000355e-01,1.692718437520240116e+01
5.410000000000000364e-01,1.696345729465458163e+01
5.420000000000000373e-01,1.692599052132385395e+01
5.430000000000000382e-01,1.696694537210796483e+01
5.440000000000000391e-01,1.696507984026803229e+01
5.450000000000000400e-01,1.697383297353814058e+01
5.460000000000000409e-01,1.692005732037931409e+01
5.470000000000000417e-01,1.694863425790013878e+01
5.480000000000000426e-01,1.690095579350098376e+01
5.490000000000000435e-01,1.696492352805184822e+01
5.500000000000000444e-01,1.694461488030943386e+01
5.510000000000000453e-01,1.695285917335131387e+01
5.520000000000000462e-01,1.696006273134932485e+01
5.530000000000000471e-01,1.700129820402321101e+01
5.540000000000000480e-01,1.695136703388620347e+01
5.550000000000000488e-01,1.702312737129123832e+01
5.560000000000000497e-01,1.696190908506839534e+01
5.570000000000000506e-01,1.699307318143454282e+01
5.580000000000000515e-01,1.700529238459786896e+01
5.590000000000000524e-01,1.692969908756791497e+01
5.600000000000000533e-01,1.698008340628794599e+01
5.610000000000000542e-01,1.697011446568311754e+01
5.620000000000000551e-01,1.695403346618627438e+01
5.629999999999999449e-01,1.693948124201621397e+01
5.639999999999999458e-01,1.696713140491385374e+01
5.649999999999999467e-01,1.700513504793941166e+01
5.659999999999999476e-01,1.701318126858037871e+01
5.669999999999999485e-01,1.704286185537487341e+01
5.679999999999999494e-01,1.701009370970831114e+01
5.689999999999999503e-01,1.699487879704032522e+01
5.699999999999999512e-01,1.694411091101023459e+01
5.709999999999999520e-01,1.696514569521729143e+01
5.719999999999999529e-01,1.700673758524632362e+01
5.729999999999999538e-01,1.697802502966617411e+01
5.739999999999999547e-01,1.700822776222044297e+01
5.749999999999999556e-01,1.700555725504969828e+01
5.759999999999999565e-01,1.698828548596466348e+01
5.769999999999999574e-01,1.692371567568735102e+01
5.779999999999999583e-01,1.698250991725589643e+01
5.789999999999999591e-01,1.698159430102125000e+01
5.799999999999999600e-01,1.691128209207748512e+01
5.809999999999999609e-01,1.697787133940355986e+01
