time_ns,rmsd_A
9.900000000000000466e-02,1.645816087722778320e+00
1.000000000000000056e-01,1.669363498687744141e+00
1.010000000000000064e-01,1.591056346893310547e+00
1.019999999999999934e-01,1.621014475822448730e+00
1.029999999999999943e-01,1.610324859619140625e+00
1.039999999999999952e-01,1.665400862693786621e+00
1.049999999999999961e-01,1.590093970298767090e+00
1.059999999999999970e-01,1.587557077407836914e+00
1.069999999999999979e-01,1.667452096939086914e+00
1.079999999999999988e-01,1.624268889427185059e+00
1.089999999999999997e-01,1.644637703895568848e+00
1.100000000000000006e-01,1.750684380531311035e+00
1.110000000000000014e-01,1.762853622436523438e+00
1.120000000000000023e-01,1.705615758895874023e+00
1.130000000000000032e-01,1.755922555923461914e+00
1.140000000000000041e-01,1.672584891319274902e+00
1.150000000000000050e-01,1.702561974525451660e+00
1.160000000000000059e-01,1.648046851158142090e+00
1.170000000000000068e-01,1.709157109260559082e+00
1.179999999999999938e-01,1.740761995315551758e+00
1.189999999999999947e-01,1.629052162170410156e+00
1.199999999999999956e-01,1.631383895874023438e+00
1.209999999999999964e-01,1.613126397132873535e+00
1.219999999999999973e-01,1.715325236320495605e+00
1.229999999999999982e-01,1.615228414535522461e+00
1.239999999999999991e-01,1.634149432182312012e+00
1.250000000000000000e-01,1.637222051620483398e+00
1.260000000000000009e-01,1.585820674896240234e+00
1.270000000000000018e-01,1.697580099105834961e+00
1.280000000000000027e-01,1.633618593215942383e+00
1.290000000000000036e-01,1.585257530212402344e+00
1.300000000000000044e-01,1.566641569137573242e+00
1.310000000000000053e-01,1.573725342750549316e+00
1.320000000000000062e-01,1.559918165206909180e+00
1.330000000000000071e-01,1.524200677871704102e+00
1.340000000000000080e-01,1.580599784851074219e+00
1.350000000000000089e-01,1.610404014587402344e+00
1.360000000000000098e-01,1.551390767097473145e+00
1.370000000000000107e-01,1.544006347656250000e+00
1.380000000000000115e-01,1.521201848983764648e+00
1.390000000000000124e-01,1.445812702178955078e+00
1.400000000000000133e-01,1.589917540550231934e+00
1.409999999999999865e-01,1.551670312881469727e+00
1.419999999999999873e-01,1.556578397750854492e+00
1.429999999999999882e-01,1.532013893127441406e+00
1.439999999999999891e-01,1.511055469512939453e+00
1.449999999999999900e-01,1.525555968284606934e+00
1.459999999999999909e-01,1.491616368293762207e+00
1.469999999999999918e-01,1.469874143600463867e+00
1.479999999999999927e-01,1.392202138900756836e+00
1.489999999999999936e-01,1.497300863265991211e+00
1.499999999999999944e-01,1.440598011016845703e+00
1.509999999999999953e-01,1.469040632247924805e+00
1.519999999999999962e-01,1.524033427238464355e+00
1.529999999999999971e-01,1.406893849372863770e+00
1.539999999999999980e-01,1.414453029632568359e+00
1.549999999999999989e-01,1.484897017478942871e+00
1.559999999999999998e-01,1.513636350631713867e+00
1.570000000000000007e-01,1.503981947898864746e+00
1.580000000000000016e-01,1.521168351173400879e+00
1.590000000000000024e-01,1.459790349006652832e+00
1.600000000000000033e-01,1.559427499771118164e+00
1.610000000000000042e-01,1.471937894821166992e+00
1.620000000000000051e-01,1.471331238746643066e+00
1.630000000000000060e-01,1.593235492706298828e+00
1.640000000000000069e-01,1.652776718139648438e+00
1.650000000000000078e-01,1.548395037651062012e+00
1.660000000000000087e-01,1.592947244644165039e+00
1.670000000000000095e-01,1.631806015968322754e+00
1.680000000000000104e-01,1.648820519447326660e+00
1.690000000000000113e-01,1.616806983947753906e+00
1.700000000000000122e-01,1.638841629028320312e+00
1.710000000000000131e-01,1.608295679092407227e+00
1.719999999999999862e-01,1.576025605201721191e+00
1.729999999999999871e-01,1.662196159362792969e+00
1.739999999999999880e-01,1.624237418174743652e+00
1.749999999999999889e-01,1.587187290191650391e+00
1.759999999999999898e-01,1.518264293670654297e+00
1.769999999999999907e-01,1.528112292289733887e+00
1.779999999999999916e-01,1.543279170989990234e+00
1.789999999999999925e-01,1.550930261611938477e+00
1.799999999999999933e-01,1.515253543853759766e+00
1.809999999999999942e-01,1.580938696861267090e+00
1.819999999999999951e-01,1.474985122680664062e+00
1.829999999999999960e-01,1.573482155799865723e+00
1.839999999999999969e-01,1.521503806114196777e+00
1.849999999999999978e-01,1.563381433486938477e+00
1.859999999999999987e-01,1.588376283645629883e+00
1.869999999999999996e-01,1.532962799072265625e+00
1.880000000000000004e-01,1.513821840286254883e+00
1.890000000000000013e-01,1.586045742034912109e+00
1.900000000000000022e-01,1.515236616134643555e+00
1.910000000000000031e-01,1.510397076606750488e+00
1.920000000000000040e-01,1.547488570213317871e+00
1.930000000000000049e-01,1.619471430778503418e+00
1.940000000000000058e-01,1.603068590164184570e+00
1.950000000000000067e-01,1.637159585952758789e+00
1.960000000000000075e-01,1.692688941955566406e+00
1.970000000000000084e-01,1.590318560600280762e+00
1.980000000000000093e-01,1.574422240257263184e+00
1.990000000000000102e-01,1.562402009963989258e+00
2.000000000000000111e-01,1.557725191116333008e+00
2.010000000000000120e-01,1.506270170211791992e+00
2.020000000000000129e-01,1.550074696540832520e+00
2.030000000000000138e-01,1.532480001449584961e+00
2.039999999999999869e-01,1.543609619140625000e+00
2.049999999999999878e-01,1.566136837005615234e+00
2.059999999999999887e-01,1.496039509773254395e+00
2.069999999999999896e-01,1.529563903808593750e+00
2.079999999999999905e-01,1.612050652503967285e+00
2.089999999999999913e-01,1.510430693626403809e+00
2.099999999999999922e-01,1.552722215652465820e+00
2.109999999999999931e-01,1.475849747657775879e+00
2.119999999999999940e-01,1.542568206787109375e+00
2.129999999999999949e-01,1.538527607917785645e+00
2.139999999999999958e-01,1.500517606735229492e+00
2.149999999999999967e-01,1.571908712387084961e+00
2.159999999999999976e-01,1.582761049270629883e+00
2.169999999999999984e-01,1.553838968276977539e+00
2.179999999999999993e-01,1.535141229629516602e+00
2.190000000000000002e-01,1.523062229156494141e+00
2.200000000000000011e-01,1.555775165557861328e+00
2.210000000000000020e-01,1.520530939102172852e+00
2.220000000000000029e-01,1.585354089736938477e+00
2.230000000000000038e-01,1.634586453437805176e+00
2.240000000000000047e-01,1.625116825103759766e+00
2.250000000000000056e-01,1.594563841819763184e+00
2.260000000000000064e-01,1.581293582916259766e+00
2.270000000000000073e-01,1.633477926254272461e+00
2.280000000000000082e-01,1.613094806671142578e+00
2.290000000000000091e-01,1.616617560386657715e+00
2.300000000000000100e-01,1.587878465652465820e+00
2.310000000000000109e-01,1.595731377601623535e+00
2.320000000000000118e-01,1.577336192131042480e+00
2.330000000000000127e-01,1.600010156631469727e+00
2.340000000000000135e-01,1.559002161026000977e+00
2.349999999999999867e-01,1.613822102546691895e+00
2.359999999999999876e-01,1.515135765075683594e+00
2.369999999999999885e-01,1.517020344734191895e+00
2.379999999999999893e-01,1.528696537017822266e+00
2.389999999999999902e-01,1.576316952705383301e+00
2.399999999999999911e-01,1.538958668708801270e+00
2.409999999999999920e-01,1.587267875671386719e+00
2.419999999999999929e-01,1.612303853034973145e+00
2.429999999999999938e-01,1.608549475669860840e+00
2.439999999999999947e-01,1.687405705451965332e+00
2.449999999999999956e-01,1.588536977767944336e+00
2.459999999999999964e-01,1.642899513244628906e+00
2.469999999999999973e-01,1.600663781166076660e+00
2.479999999999999982e-01,1.587589263916015625e+00
2.489999999999999991e-01,1.620432138442993164e+00
2.500000000000000000e-01,1.636084079742431641e+00
2.510000000000000009e-01,1.737813711166381836e+00
2.520000000000000018e-01,1.651340603828430176e+00
2.530000000000000027e-01,1.657723903656005859e+00
2.540000000000000036e-01,1.721382617950439453e+00
2.550000000000000044e-01,1.752213835716247559e+00
2.560000000000000053e-01,1.630273342132568359e+00
2.570000000000000062e-01,1.705107212066650391e+00
2.580000000000000071e-01,1.589179158210754395e+00
2.590000000000000080e-01,1.618068814277648926e+00
2.600000000000000089e-01,1.591537237167358398e+00
2.610000000000000098e-01,1.616759777069091797e+00
2.620000000000000107e-01,1.579889535903930664e+00
2.630000000000000115e-01,1.579518079757690430e+00
2.640000000000000124e-01,1.648634791374206543e+00
2.650000000000000133e-01,1.607454776763916016e+00
2.660000000000000142e-01,1.593011379241943359e+00
2.670000000000000151e-01,1.584806919097900391e+00
2.680000000000000160e-01,1.561046242713928223e+00
2.690000000000000169e-01,1.610815763473510742e+00
2.700000000000000178e-01,1.571697711944580078e+00
2.710000000000000187e-01,1.591040372848510742e+00
2.720000000000000195e-01,1.560637712478637695e+00
2.730000000000000204e-01,1.598319053649902344e+00
2.740000000000000213e-01,1.676454544067382812e+00
2.750000000000000222e-01,1.656553983688354492e+00
2.760000000000000231e-01,1.670539855957031250e+00
2.770000000000000240e-01,1.596977829933166504e+00
2.780000000000000249e-01,1.693909168243408203e+00
2.790000000000000258e-01,1.677975654602050781e+00
2.800000000000000266e-01,1.663040161132812500e+00
2.810000000000000275e-01,1.702636957168579102e+00
2.819999999999999729e-01,1.727581024169921875e+00
2.829999999999999738e-01,1.731195211410522461e+00
2.839999999999999747e-01,1.770809292793273926e+00
2.849999999999999756e-01,1.685454249382019043e+00
2.859999999999999765e-01,1.617201447486877441e+00
2.869999999999999774e-01,1.715429425239562988e+00
2.879999999999999782e-01,1.656507849693298340e+00
2.889999999999999791e-01,1.704164505004882812e+00
2.899999999999999800e-01,1.653609991073608398e+00
2.909999999999999809e-01,1.646311998367309570e+00
2.919999999999999818e-01,1.628065347671508789e+00
2.929999999999999827e-01,1.719009757041931152e+00
2.939999999999999836e-01,1.560882806777954102e+00
2.949999999999999845e-01,1.615765213966369629e+00
2.959999999999999853e-01,1.618904113769531250e+00
2.969999999999999862e-01,1.611908197402954102e+00
2.979999999999999871e-01,1.677139282226562500e+00
2.989999999999999880e-01,1.663270115852355957e+00
2.999999999999999889e-01,1.654566287994384766e+00
3.009999999999999898e-01,1.647551298141479492e+00
3.019999999999999907e-01,1.632806301116943359e+00
3.029999999999999916e-01,1.705182075500488281e+00
3.039999999999999925e-01,1.657631635665893555e+00
3.049999999999999933e-01,1.676895737648010254e+00
3.059999999999999942e-01,1.696437478065490723e+00
3.069999999999999951e-01,1.731430888175964355e+00
3.079999999999999960e-01,1.609802007675170898e+00
3.089999999999999969e-01,1.632056236267089844e+00
3.099999999999999978e-01,1.714298844337463379e+00
3.109999999999999987e-01,1.693728446960449219e+00
3.119999999999999996e-01,1.766149997711181641e+00
3.130000000000000004e-01,1.675876259803771973e+00
3.140000000000000013e-01,1.798313736915588379e+00
3.150000000000000022e-01,1.746205091476440430e+00
3.160000000000000031e-01,1.706273794174194336e+00
3.170000000000000040e-01,1.811275601387023926e+00
3.180000000000000049e-01,1.805788397789001465e+00
3.190000000000000058e-01,1.744348764419555664e+00
3.200000000000000067e-01,1.732123136520385742e+00
3.210000000000000075e-01,1.753683686256408691e+00
3.220000000000000084e-01,1.723826169967651367e+00
3.230000000000000093e-01,1.760956645011901855e+00
3.240000000000000102e-01,1.782683610916137695e+00
3.250000000000000111e-01,1.822088479995727539e+00
3.260000000000000120e-01,1.879389524459838867e+00
3.270000000000000129e-01,1.956822872161865234e+00
3.280000000000000138e-01,1.898741602897644043e+00
3.290000000000000147e-01,1.945198535919189453e+00
3.300000000000000155e-01,1.999228954315185547e+00
3.310000000000000164e-01,1.921898007392883301e+00
3.320000000000000173e-01,1.922933101654052734e+00
3.330000000000000182e-01,1.858834624290466309e+00
3.340000000000000191e-01,1.764155507087707520e+00
3.350000000000000200e-01,1.807751059532165527e+00
3.360000000000000209e-01,1.765572071075439453e+00
3.370000000000000218e-01,1.822452425956726074e+00
3.380000000000000226e-01,1.822368383407592773e+00
3.390000000000000235e-01,1.818346381187438965e+00
3.400000000000000244e-01,1.798583269119262695e+00
3.410000000000000253e-01,1.861056566238403320e+00
3.420000000000000262e-01,1.900849938392639160e+00
3.430000000000000271e-01,1.889664173126220703e+00
3.439999999999999725e-01,1.876278519630432129e+00
3.449999999999999734e-01,1.940142631530761719e+00
3.459999999999999742e-01,1.905447721481323242e+00
3.469999999999999751e-01,1.974886894226074219e+00
3.479999999999999760e-01,1.939642906188964844e+00
3.489999999999999769e-01,1.850002765655517578e+00
3.499999999999999778e-01,1.868280291557312012e+00
3.509999999999999787e-01,1.874387741088867188e+00
3.519999999999999796e-01,1.840435385704040527e+00
3.529999999999999805e-01,1.872045040130615234e+00
3.539999999999999813e-01,1.946194887161254883e+00
3.549999999999999822e-01,1.895339369773864746e+00
3.559999999999999831e-01,1.834604501724243164e+00
3.569999999999999840e-01,1.864644408226013184e+00
3.579999999999999849e-01,1.928245782852172852e+00
3.589999999999999858e-01,1.919600367546081543e+00
3.599999999999999867e-01,1.904778242111206055e+00
3.609999999999999876e-01,1.805477619171142578e+00
3.619999999999999885e-01,1.919307827949523926e+00
3.629999999999999893e-01,1.934282541275024414e+00
3.639999999999999902e-01,1.929396390914916992e+00
3.649999999999999911e-01,2.033992290496826172e+00
3.659999999999999920e-01,2.038101911544799805e+00
3.669999999999999929e-01,2.098186969757080078e+00
3.679999999999999938e-01,1.961835741996765137e+00
3.689999999999999947e-01,1.964304685592651367e+00
3.699999999999999956e-01,2.023706674575805664e+00
3.709999999999999964e-01,1.992825746536254883e+00
3.719999999999999973e-01,1.948029041290283203e+00
3.729999999999999982e-01,1.950267314910888672e+00
3.739999999999999991e-01,1.922800421714782715e+00
3.750000000000000000e-01,1.907361268997192383e+00
3.760000000000000009e-01,1.860110521316528320e+00
3.770000000000000018e-01,1.939471960067749023e+00
3.780000000000000027e-01,1.812950849533081055e+00
3.790000000000000036e-01,1.857969760894775391e+00
3.800000000000000044e-01,1.914010524749755859e+00
3.810000000000000053e-01,1.901091337203979492e+00
3.820000000000000062e-01,1.898620724678039551e+00
3.830000000000000071e-01,1.887786865234375000e+00
3.840000000000000080e-01,1.941246867179870605e+00
3.850000000000000089e-01,1.879416704177856445e+00
3.860000000000000098e-01,1.780464172363281250e+00
3.870000000000000107e-01,1.864562511444091797e+00
3.880000000000000115e-01,1.692432641983032227e+00
3.890000000000000124e-01,1.765268564224243164e+00
3.900000000000000133e-01,1.827889680862426758e+00
3.910000000000000142e-01,1.831250071525573730e+00
3.920000000000000151e-01,1.767665863037109375e+00
3.930000000000000160e-01,1.737960577011108398e+00
3.940000000000000169e-01,1.815987825393676758e+00
3.950000000000000178e-01,1.804841637611389160e+00
3.960000000000000187e-01,1.869167685508728027e+00
3.970000000000000195e-01,1.994847297668457031e+00
3.980000000000000204e-01,1.884229302406311035e+00
3.990000000000000213e-01,1.857832551002502441e+00
4.000000000000000222e-01,1.821192264556884766e+00
4.010000000000000231e-01,1.856623649597167969e+00
4.020000000000000240e-01,1.859356045722961426e+00
4.030000000000000249e-01,1.853295445442199707e+00
4.040000000000000258e-01,1.908778429031372070e+00
4.050000000000000266e-01,1.912623763084411621e+00
4.060000000000000275e-01,1.810599446296691895e+00
4.069999999999999729e-01,1.980678439140319824e+00
4.079999999999999738e-01,1.842374920845031738e+00
4.089999999999999747e-01,1.800341129302978516e+00
4.099999999999999756e-01,1.879131674766540527e+00
4.109999999999999765e-01,1.866230964660644531e+00
4.119999999999999774e-01,1.867119193077087402e+00
4.129999999999999782e-01,1.824914336204528809e+00
4.139999999999999791e-01,1.866955280303955078e+00
4.149999999999999800e-01,1.932474613189697266e+00
4.159999999999999809e-01,1.951038956642150879e+00
4.169999999999999818e-01,1.854753971099853516e+00
4.179999999999999827e-01,1.811261415481567383e+00
4.189999999999999836e-01,1.867638349533081055e+00
4.199999999999999845e-01,1.945670604705810547e+00
4.209999999999999853e-01,1.882549643516540527e+00
4.219999999999999862e-01,1.785314798355102539e+00
4.229999999999999871e-01,1.788213253021240234e+00
4.239999999999999880e-01,1.826870560646057129e+00
4.249999999999999889e-01,1.743763685226440430e+00
4.259999999999999898e-01,1.800681233406066895e+00
4.269999999999999907e-01,1.769786119461059570e+00
4.279999999999999916e-01,1.722064137458801270e+00
4.289999999999999925e-01,1.716648459434509277e+00
4.299999999999999933e-01,1.723559856414794922e+00
4.309999999999999942e-01,1.752825260162353516e+00
4.319999999999999951e-01,1.778356790542602539e+00
4.329999999999999960e-01,1.749503612518310547e+00
4.339999999999999969e-01,1.779446601867675781e+00
4.349999999999999978e-01,1.768430590629577637e+00
4.359999999999999987e-01,1.801106214523315430e+00
4.369999999999999996e-01,1.825375676155090332e+00
4.380000000000000004e-01,1.884175062179565430e+00
4.390000000000000013e-01,1.900125026702880859e+00
4.400000000000000022e-01,1.821948409080505371e+00
4.410000000000000031e-01,1.714551687240600586e+00
4.420000000000000040e-01,1.741684913635253906e+00
4.430000000000000049e-01,1.739383816719055176e+00
4.440000000000000058e-01,1.679115414619445801e+00
4.450000000000000067e-01,1.618336915969848633e+00
4.460000000000000075e-01,1.614770293235778809e+00
4.470000000000000084e-01,1.629709720611572266e+00
4.480000000000000093e-01,1.641268253326416016e+00
4.490000000000000102e-01,1.679631948471069336e+00
4.500000000000000111e-01,1.627375841140747070e+00
4.510000000000000120e-01,1.659907817840576172e+00
4.520000000000000129e-01,1.697053909301757812e+00
4.530000000000000138e-01,1.670646667480468750e+00
4.540000000000000147e-01,1.580050945281982422e+00
4.550000000000000155e-01,1.611148357391357422e+00
4.560000000000000164e-01,1.643908500671386719e+00
4.570000000000000173e-01,1.626905322074890137e+00
4.580000000000000182e-01,1.722404837608337402e+00
4.590000000000000191e-01,1.743763685226440430e+00
4.600000000000000200e-01,1.802522063255310059e+00
4.610000000000000209e-01,1.754498243331909180e+00
4.620000000000000218e-01,1.735169291496276855e+00
4.630000000000000226e-01,1.664282202720642090e+00
4.640000000000000235e-01,1.658277988433837891e+00
4.650000000000000244e-01,1.685893058776855469e+00
4.660000000000000253e-01,1.712512016296386719e+00
4.670000000000000262e-01,1.687768459320068359e+00
4.680000000000000271e-01,1.650490760803222656e+00
4.689999999999999725e-01,1.669394016265869141e+00
4.699999999999999734e-01,1.583647489547729492e+00
4.709999999999999742e-01,1.659800291061401367e+00
4.719999999999999751e-01,1.654859185218811035e+00
4.729999999999999760e-01,1.698060750961303711e+00
4.739999999999999769e-01,1.716336250305175781e+00
4.749999999999999778e-01,1.679859757423400879e+00
4.759999999999999787e-01,1.614975690841674805e+00
4.769999999999999796e-01,1.706408381462097168e+00
4.779999999999999805e-01,1.664358854293823242e+00
4.789999999999999813e-01,1.694315791130065918e+00
4.799999999999999822e-01,1.708335876464843750e+00
4.809999999999999831e-01,1.839964151382446289e+00
4.819999999999999840e-01,1.778514385223388672e+00
4.829999999999999849e-01,1.874428510665893555e+00
4.839999999999999858e-01,1.907026767730712891e+00
4.849999999999999867e-01,1.897935271263122559e+00
4.859999999999999876e-01,1.807539343833923340e+00
4.869999999999999885e-01,1.892672538757324219e+00
4.879999999999999893e-01,1.909807324409484863e+00
4.889999999999999902e-01,1.942429304122924805e+00
4.899999999999999911e-01,1.967613697052001953e+00
4.909999999999999920e-01,2.070353746414184570e+00
4.919999999999999929e-01,2.041191577911376953e+00
4.929999999999999938e-01,1.848402261734008789e+00
4.939999999999999947e-01,1.814160585403442383e+00
4.949999999999999956e-01,1.936957955360412598e+00
4.959999999999999964e-01,1.962147831916809082e+00
4.969999999999999973e-01,1.888989090919494629e+00
4.979999999999999982e-01,1.851629137992858887e+00
4.989999999999999991e-01,1.844685792922973633e+00
5.000000000000000000e-01,1.915782451629638672e+00
5.010000000000000009e-01,1.894935488700866699e+00
5.020000000000000018e-01,1.843565464019775391e+00
5.030000000000000027e-01,1.894491195678710938e+00
5.040000000000000036e-01,1.926975250244140625e+00
5.050000000000000044e-01,1.918004751205444336e+00
5.060000000000000053e-01,1.924762964248657227e+00
5.070000000000000062e-01,1.885677456855773926e+00
5.080000000000000071e-01,1.905795812606811523e+00
5.090000000000000080e-01,1.879023075103759766e+00
5.100000000000000089e-01,1.947714805603027344e+00
5.110000000000000098e-01,1.958113193511962891e+00
5.120000000000000107e-01,1.881668567657470703e+00
5.130000000000000115e-01,1.922455430030822754e+00
5.140000000000000124e-01,1.945408344268798828e+00
5.150000000000000133e-01,1.883741736412048340e+00
5.160000000000000142e-01,1.889488697052001953e+00
5.170000000000000151e-01,1.958347558975219727e+00
5.180000000000000160e-01,1.859904766082763672e+00
5.190000000000000169e-01,1.842485785484313965e+00
5.200000000000000178e-01,1.912797212600708008e+00
5.210000000000000187e-01,1.905675172805786133e+00
5.220000000000000195e-01,1.904389739036560059e+00
5.230000000000000204e-01,1.806861758232116699e+00
5.240000000000000213e-01,1.903558969497680664e+00
5.250000000000000222e-01,1.902325630187988281e+00
5.260000000000000231e-01,1.801885128021240234e+00
5.270000000000000240e-01,1.837674975395202637e+00
5.280000000000000249e-01,1.758172988891601562e+00
5.290000000000000258e-01,1.861892461776733398e+00
5.300000000000000266e-01,1.764473676681518555e+00
5.310000000000000275e-01,1.784428596496582031e+00
5.320000000000000284e-01,1.775829911231994629e+00
5.330000000000000293e-01,1.790152311325073242e+00
5.340000000000000302e-01,1.765340805053710938e+00
5.350000000000000311e-01,1.864658117294311523e+00
5.360000000000000320e-01,1.815439939498901367e+00
5.370000000000000329e-01,1.906090259552001953e+00
5.380000000000000338e-01,1.868048191070556641e+00
5.390000000000000346e-01,1.800454616546630859e+00
5.400000000000000355e-01,1.812767982482910156e+00
5.410000000000000364e-01,1.923079013824462891e+00
5.420000000000000373e-01,2.084010839462280273e+00
5.430000000000000382e-01,1.917259812355041504e+00
5.440000000000000391e-01,1.904536962509155273e+00
5.450000000000000400e-01,1.927769303321838379e+00
5.460000000000000409e-01,1.894652724266052246e+00
5.470000000000000417e-01,1.887854337692260742e+00
5.480000000000000426e-01,1.933715343475341797e+00
5.490000000000000435e-01,2.012937545776367188e+00
5.500000000000000444e-01,1.939603328704833984e+00
5.510000000000000453e-01,1.909059166908264160e+00
5.520000000000000462e-01,2.017128229141235352e+00
5.530000000000000471e-01,1.965382337570190430e+00
5.540000000000000480e-01,1.865082263946533203e+00
5.550000000000000488e-01,1.931920170783996582e+00
5.560000000000000497e-01,1.892915010452270508e+00
5.570000000000000506e-01,1.944070339202880859e+00
5.580000000000000515e-01,2.103542089462280273e+00
5.590000000000000524e-01,2.019959211349487305e+00
5.600000000000000533e-01,2.054496049880981445e+00
5.610000000000000542e-01,2.028227329254150391e+00
5.620000000000000551e-01,2.103323698043823242e+00
5.629999999999999449e-01,2.146199226379394531e+00
5.639999999999999458e-01,2.046795368194580078e+00
5.649999999999999467e-01,1.997352242469787598e+00
5.659999999999999476e-01,1.994949579238891602e+00
5.669999999999999485e-01,2.142582416534423828e+00
5.679999999999999494e-01,2.099973678588867188e+00
5.689999999999999503e-01,2.095084190368652344e+00
5.699999999999999512e-01,2.108738422393798828e+00
5.709999999999999520e-01,2.065060853958129883e+00
5.719999999999999529e-01,2.079292535781860352e+00
5.729999999999999538e-01,2.051277637481689453e+00
5.739999999999999547e-01,2.023895740509033203e+00
5.749999999999999556e-01,2.020565271377563477e+00
5.759999999999999565e-01,2.063800334930419922e+00
5.769999999999999574e-01,2.046558618545532227e+00
5.779999999999999583e-01,2.115924358367919922e+00
5.789999999999999591e-01,2.076137065887451172e+00
5.799999999999999600e-01,2.071696281433105469e+00
5.809999999999999609e-01,2.057622909545898438e+00
