time_ns,rg_A
0.000000000000000000e+00,1.688056579976566951e+01
1.000000000000000021e-03,1.686227534349641033e+01
2.000000000000000042e-03,1.695376259323617063e+01
3.000000000000000062e-03,1.690018384704093890e+01
4.000000000000000083e-03,1.687749517325882209e+01
5.000000000000000104e-03,1.686513267766218860e+01
6.000000000000000125e-03,1.690261805745277712e+01
7.000000000000000146e-03,1.692401764558787391e+01
8.000000000000000167e-03,1.693043255354045229e+01
8.999999999999999320e-03,1.696921506885666631e+01
1.000000000000000021e-02,1.695407949943045622e+01
1.099999999999999936e-02,1.689960360788534999e+01
1.200000000000000025e-02,1.694933267341045990e+01
1.299999999999999940e-02,1.688709880324153545e+01
1.400000000000000029e-02,1.693004541936364049e+01
1.499999999999999944e-02,1.698197522731340570e+01
1.600000000000000033e-02,1.688941270906201453e+01
1.700000000000000122e-02,1.691830172383069453e+01
1.799999999999999864e-02,1.699168980032313669e+01
1.899999999999999953e-02,1.697618504251685323e+01
2.000000000000000042e-02,1.701281289188220214e+01
2.100000000000000130e-02,1.689033590604061530e+01
2.199999999999999872e-02,1.694691213817960573e+01
2.299999999999999961e-02,1.698213986050395974e+01
2.400000000000000050e-02,1.693926360138152276e+01
2.500000000000000139e-02,1.699887370790523278e+01
2.599999999999999881e-02,1.697079137416673689e+01
2.699999999999999969e-02,1.687227360463558057e+01
2.800000000000000058e-02,1.689712765320177468e+01
2.900000000000000147e-02,1.690168535550608908e+01
2.999999999999999889e-02,1.691933091960793689e+01
3.099999999999999978e-02,1.693723803612624224e+01
3.200000000000000067e-02,1.695184593734437684e+01
3.300000000000000155e-02,1.692637968712281094e+01
3.400000000000000244e-02,1.692132103686245870e+01
3.500000000000000333e-02,1.692677428119469951e+01
3.599999999999999728e-02,1.691843531079591045e+01
3.699999999999999817e-02,1.693943481700684117e+01
3.799999999999999906e-02,1.688060847559700406e+01
3.899999999999999994e-02,1.689687366730152718e+01
4.000000000000000083e-02,1.693214483838414353e+01
4.100000000000000172e-02,1.684473604143302339e+01
4.200000000000000261e-02,1.688876317479935807e+01
4.299999999999999656e-02,1.690899004729617872e+01
4.399999999999999745e-02,1.696329847297191051e+01
4.499999999999999833e-02,1.688986189006122629e+01
4.599999999999999922e-02,1.687953857622173359e+01
4.700000000000000011e-02,1.686371998751199186e+01
4.800000000000000100e-02,1.681486363723783484e+01
4.900000000000000189e-02,1.695195149544597513e+01
5.000000000000000278e-02,1.688687133146050101e+01
5.099999999999999672e-02,1.690443439661570579e+01
5.199999999999999761e-02,1.687908260340378419e+01
5.299999999999999850e-02,1.695174576744066286e+01
5.399999999999999939e-02,1.690613129351288180e+01
5.500000000000000028e-02,1.692038205507149939e+01
5.600000000000000117e-02,1.690227474310232481e+01
5.700000000000000205e-02,1.688858080103369730e+01
5.800000000000000294e-02,1.686687968990907649e+01
5.899999999999999689e-02,1.690354057289373557e+01
5.999999999999999778e-02,1.692314000657070139e+01
6.099999999999999867e-02,1.688447371505181849e+01
6.199999999999999956e-02,1.690863128186064301e+01
6.300000000000000044e-02,1.685785529918025460e+01
6.400000000000000133e-02,1.691214561921301041e+01
6.500000000000000222e-02,1.687492852111458319e+01
6.600000000000000311e-02,1.693913666809172014e+01
6.700000000000000400e-02,1.685686969967290594e+01
6.800000000000000488e-02,1.693658426653233207e+01
6.900000000000000577e-02,1.689719302441175230e+01
7.000000000000000666e-02,1.690598945316189372e+01
7.099999999999999367e-02,1.696258624781627233e+01
7.199999999999999456e-02,1.690099144787920693e+01
7.299999999999999545e-02,1.693166693023006886e+01
7.399999999999999634e-02,1.689161469897127432e+01
7.499999999999999722e-02,1.696251190450076507e+01
7.599999999999999811e-02,1.690292034227650930e+01
7.699999999999999900e-02,1.697228204222130188e+01
7.799999999999999989e-02,1.689488254902367004e+01
7.900000000000000078e-02,1.695995385243432096e+01
8.000000000000000167e-02,1.686579919857116394e+01
8.100000000000000255e-02,1.689339450252440855e+01
8.200000000000000344e-02,1.688260603126553860e+01
8.300000000000000433e-02,1.693627314312713139e+01
8.400000000000000522e-02,1.689858903157459480e+01
8.500000000000000611e-02,1.693576420194778720e+01
8.599999999999999312e-02,1.690884552146390973e+01
8.699999999999999400e-02,1.695021963884859417e+01
8.799999999999999489e-02,1.694781718157681993e+01
8.899999999999999578e-02,1.689351858750513102e+01
8.999999999999999667e-02,1.685065656695677916e+01
9.099999999999999756e-02,1.689647269116292350e+01
9.199999999999999845e-02,1.687864939264744990e+01
9.299999999999999933e-02,1.693986737813252574e+01
9.400000000000000022e-02,1.690908039258964735e+01
