time_ns,rg_A
9.600000000000000200e-02,1.682262140249197557e+01
9.700000000000000289e-02,1.683031050347773316e+01
9.800000000000000377e-02,1.682227808248372014e+01
9.900000000000000466e-02,1.680398489244706539e+01
1.000000000000000056e-01,1.679753772962439839e+01
1.010000000000000064e-01,1.688782351981566165e+01
1.019999999999999934e-01,1.677846982270792608e+01
1.029999999999999943e-01,1.680928588641488375e+01
1.039999999999999952e-01,1.691272435057340218e+01
1.049999999999999961e-01,1.679617748753803141e+01
1.059999999999999970e-01,1.685640809242390148e+01
1.069999999999999979e-01,1.685515478637931253e+01
1.079999999999999988e-01,1.678312463402815169e+01
1.089999999999999997e-01,1.686118507047797621e+01
1.100000000000000006e-01,1.684046312995584316e+01
1.110000000000000014e-01,1.681043055235437578e+01
1.120000000000000023e-01,1.683565176932337337e+01
1.130000000000000032e-01,1.681670967087922364e+01
1.140000000000000041e-01,1.681946846186700739e+01
1.150000000000000050e-01,1.682020833325497478e+01
1.160000000000000059e-01,1.682024908433023214e+01
1.170000000000000068e-01,1.679711280736573187e+01
1.179999999999999938e-01,1.681118359282261565e+01
1.189999999999999947e-01,1.684614420486333231e+01
1.199999999999999956e-01,1.677653800678031004e+01
1.209999999999999964e-01,1.683301867942659413e+01
1.219999999999999973e-01,1.693106576141224195e+01
1.229999999999999982e-01,1.688225700272941765e+01
1.239999999999999991e-01,1.682047655893412852e+01
1.250000000000000000e-01,1.687136624032784837e+01
1.260000000000000009e-01,1.686941440869225062e+01
1.270000000000000018e-01,1.685817005067261221e+01
1.280000000000000027e-01,1.689974285103216189e+01
1.290000000000000036e-01,1.689466395855560421e+01
1.300000000000000044e-01,1.689306475222720394e+01
1.310000000000000053e-01,1.691888623775449929e+01
1.320000000000000062e-01,1.687605332798325009e+01
1.330000000000000071e-01,1.689568315306406987e+01
1.340000000000000080e-01,1.685645339881593685e+01
1.350000000000000089e-01,1.687220972856973233e+01
1.360000000000000098e-01,1.697004633046506683e+01
1.370000000000000107e-01,1.686347360385259364e+01
1.380000000000000115e-01,1.689690161736699636e+01
1.390000000000000124e-01,1.690091189203535649e+01
1.400000000000000133e-01,1.683992414659880410e+01
1.409999999999999865e-01,1.685139195570529225e+01
1.419999999999999873e-01,1.690333315209972653e+01
1.429999999999999882e-01,1.686199443335807402e+01
1.439999999999999891e-01,1.686418315997311268e+01
1.449999999999999900e-01,1.686665688091127180e+01
1.459999999999999909e-01,1.686264282297900508e+01
1.469999999999999918e-01,1.687395372090434975e+01
1.479999999999999927e-01,1.691996094844601473e+01
1.489999999999999936e-01,1.692864109478108503e+01
1.499999999999999944e-01,1.689518818058566296e+01
1.509999999999999953e-01,1.693179014265843563e+01
1.519999999999999962e-01,1.688863036930578332e+01
1.529999999999999971e-01,1.687365745760274294e+01
1.539999999999999980e-01,1.683301052705617451e+01
1.549999999999999989e-01,1.687294834651340025e+01
1.559999999999999998e-01,1.690037769951137392e+01
1.570000000000000007e-01,1.696499077689498591e+01
1.580000000000000016e-01,1.692533218001899797e+01
1.590000000000000024e-01,1.690011415228777025e+01
1.600000000000000033e-01,1.691658904880527814e+01
1.610000000000000042e-01,1.692658233658396583e+01
1.620000000000000051e-01,1.688770820654233518e+01
1.630000000000000060e-01,1.691449638778176023e+01
1.640000000000000069e-01,1.696015045976171720e+01
1.650000000000000078e-01,1.694181039069308170e+01
1.660000000000000087e-01,1.690325006366717275e+01
1.670000000000000095e-01,1.685302804292703271e+01
1.680000000000000104e-01,1.692644578571631442e+01
1.690000000000000113e-01,1.689572187945528015e+01
1.700000000000000122e-01,1.694869591175554646e+01
1.710000000000000131e-01,1.693365863698433671e+01
1.719999999999999862e-01,1.690812253040078517e+01
1.729999999999999871e-01,1.692022911018874964e+01
1.739999999999999880e-01,1.697424709147749056e+01
1.749999999999999889e-01,1.691205113064886945e+01
1.759999999999999898e-01,1.695262084655004742e+01
1.769999999999999907e-01,1.689067014136326605e+01
1.779999999999999916e-01,1.685956854661413118e+01
1.789999999999999925e-01,1.687579702282170757e+01
1.799999999999999933e-01,1.691067083456872311e+01
1.809999999999999942e-01,1.691764861286811339e+01
1.819999999999999951e-01,1.687897335728584025e+01
1.829999999999999960e-01,1.696887032842271026e+01
1.839999999999999969e-01,1.691271455824858805e+01
1.849999999999999978e-01,1.695689427527028670e+01
1.859999999999999987e-01,1.698253521101565156e+01
1.869999999999999996e-01,1.696858754092959387e+01
1.880000000000000004e-01,1.692988674358853629e+01
1.890000000000000013e-01,1.691882373487016267e+01
1.900000000000000022e-01,1.691242982778221915e+01
1.910000000000000031e-01,1.694524517448678580e+01
1.920000000000000040e-01,1.690646895618711198e+01
1.930000000000000049e-01,1.693719124929554809e+01
1.940000000000000058e-01,1.690235454144397664e+01
1.950000000000000067e-01,1.691963027429897437e+01
1.960000000000000075e-01,1.691697318784619952e+01
1.970000000000000084e-01,1.689355569960170200e+01
1.980000000000000093e-01,1.688760633866275640e+01
1.990000000000000102e-01,1.687363854282747511e+01
2.000000000000000111e-01,1.690958391401285255e+01
2.010000000000000120e-01,1.695586208251076954e+01
2.020000000000000129e-01,1.691235204719346186e+01
2.030000000000000138e-01,1.688542671105016524e+01
2.039999999999999869e-01,1.688002749894533849e+01
2.049999999999999878e-01,1.692541329548142670e+01
2.059999999999999887e-01,1.693161256094332856e+01
2.069999999999999896e-01,1.692281364609196359e+01
2.079999999999999905e-01,1.695920881209493558e+01
2.089999999999999913e-01,1.693481951890710846e+01
2.099999999999999922e-01,1.699096225021438400e+01
2.109999999999999931e-01,1.689650152215398649e+01
2.119999999999999940e-01,1.691071042266646529e+01
2.129999999999999949e-01,1.695591994058862895e+01
2.139999999999999958e-01,1.687302688739595169e+01
2.149999999999999967e-01,1.687986591965541550e+01
2.159999999999999976e-01,1.691843652406985399e+01
2.169999999999999984e-01,1.691508552221199224e+01
2.179999999999999993e-01,1.689592838848217582e+01
2.190000000000000002e-01,1.689904088706408913e+01
2.200000000000000011e-01,1.691034278631410359e+01
2.210000000000000020e-01,1.686883804570292611e+01
2.220000000000000029e-01,1.695100770872399210e+01
2.230000000000000038e-01,1.691994815455960222e+01
2.240000000000000047e-01,1.687891487434508875e+01
2.250000000000000056e-01,1.688640592502942539e+01
2.260000000000000064e-01,1.695894560632279280e+01
2.270000000000000073e-01,1.689316399309716132e+01
2.280000000000000082e-01,1.690836461945446345e+01
2.290000000000000091e-01,1.688418970170283018e+01
2.300000000000000100e-01,1.693901118535702111e+01
2.310000000000000109e-01,1.690658103507514198e+01
2.320000000000000118e-01,1.688968276187318196e+01
2.330000000000000127e-01,1.691273052466528171e+01
2.340000000000000135e-01,1.688345158822589553e+01
2.349999999999999867e-01,1.690821742993838939e+01
2.359999999999999876e-01,1.686059434809703816e+01
2.369999999999999885e-01,1.685997429884865184e+01
2.379999999999999893e-01,1.683522186733177861e+01
2.389999999999999902e-01,1.688602427460316946e+01
2.399999999999999911e-01,1.686554843726150210e+01
2.409999999999999920e-01,1.693084466669199628e+01
2.419999999999999929e-01,1.695667857737314677e+01
2.429999999999999938e-01,1.688872894332083519e+01
2.439999999999999947e-01,1.695872016163612628e+01
2.449999999999999956e-01,1.696554927550164038e+01
2.459999999999999964e-01,1.695463184275438806e+01
2.469999999999999973e-01,1.686760155228882141e+01
2.479999999999999982e-01,1.693578474638555065e+01
2.489999999999999991e-01,1.688499639880601677e+01
2.500000000000000000e-01,1.695616134884690496e+01
2.510000000000000009e-01,1.691234184065956114e+01
2.520000000000000018e-01,1.693966606394894114e+01
2.530000000000000027e-01,1.693122648092813165e+01
2.540000000000000036e-01,1.694011135221732545e+01
2.550000000000000044e-01,1.694173498947043299e+01
2.560000000000000053e-01,1.689429457085169872e+01
2.570000000000000062e-01,1.692696451745413810e+01
2.580000000000000071e-01,1.688528318040374998e+01
2.590000000000000080e-01,1.689047602757213795e+01
2.600000000000000089e-01,1.692686483925635343e+01
2.610000000000000098e-01,1.700773814244679372e+01
2.620000000000000107e-01,1.692296008316874278e+01
2.630000000000000115e-01,1.695254525220902053e+01
2.640000000000000124e-01,1.695869959344716449e+01
2.650000000000000133e-01,1.694066228985904488e+01
2.660000000000000142e-01,1.689476299262206282e+01
2.670000000000000151e-01,1.694207308370674525e+01
2.680000000000000160e-01,1.691785970614622059e+01
2.690000000000000169e-01,1.693447197193640363e+01
2.700000000000000178e-01,1.688275578548787337e+01
2.710000000000000187e-01,1.690553720799778858e+01
2.720000000000000195e-01,1.688748116396023136e+01
2.730000000000000204e-01,1.685199967581377933e+01
2.740000000000000213e-01,1.694428079342784343e+01
2.750000000000000222e-01,1.691227493478656640e+01
2.760000000000000231e-01,1.681933866439101877e+01
2.770000000000000240e-01,1.688154357048433241e+01
2.780000000000000249e-01,1.682911934363298911e+01
2.790000000000000258e-01,1.683991744195554929e+01
2.800000000000000266e-01,1.690119381291284739e+01
2.810000000000000275e-01,1.684657897815680272e+01
2.819999999999999729e-01,1.683215088001477611e+01
2.829999999999999738e-01,1.697688956398696902e+01
2.839999999999999747e-01,1.693715813970328554e+01
2.849999999999999756e-01,1.693914521234381709e+01
2.859999999999999765e-01,1.690473200008814558e+01
2.869999999999999774e-01,1.690487804693545115e+01
2.879999999999999782e-01,1.691527595503952242e+01
2.889999999999999791e-01,1.697441081087545101e+01
2.899999999999999800e-01,1.691557981630862884e+01
2.909999999999999809e-01,1.692176983625109798e+01
2.919999999999999818e-01,1.688014097289948268e+01
2.929999999999999827e-01,1.692100475375244528e+01
2.939999999999999836e-01,1.690479250333984851e+01
2.949999999999999845e-01,1.690738038524354181e+01
2.959999999999999853e-01,1.689769095867615079e+01
2.969999999999999862e-01,1.692546842180063749e+01
2.979999999999999871e-01,1.689339805357969126e+01
2.989999999999999880e-01,1.698658181678156609e+01
2.999999999999999889e-01,1.694189699329691479e+01
3.009999999999999898e-01,1.697230861617275366e+01
3.019999999999999907e-01,1.702875880771321704e+01
3.029999999999999916e-01,1.695056740267934714e+01
3.039999999999999925e-01,1.697759811350002224e+01
3.049999999999999933e-01,1.702342203019799527e+01
3.059999999999999942e-01,1.686178002642208540e+01
3.069999999999999951e-01,1.693577606588396023e+01
3.079999999999999960e-01,1.696291316359405954e+01
3.089999999999999969e-01,1.691155663764079975e+01
3.099999999999999978e-01,1.697470528432474879e+01
3.109999999999999987e-01,1.697793922372833819e+01
3.119999999999999996e-01,1.688743185794378121e+01
3.130000000000000004e-01,1.692138580834124539e+01
3.140000000000000013e-01,1.684810563112908000e+01
3.150000000000000022e-01,1.688857274401309638e+01
3.160000000000000031e-01,1.685209326328406476e+01
3.170000000000000040e-01,1.688244286059784471e+01
3.180000000000000049e-01,1.692576583206397345e+01
3.190000000000000058e-01,1.688399919952952999e+01
3.200000000000000067e-01,1.694475618135804140e+01
3.210000000000000075e-01,1.685914287938953748e+01
3.220000000000000084e-01,1.694218889002547712e+01
3.230000000000000093e-01,1.696176589274454116e+01
3.240000000000000102e-01,1.694758681201633621e+01
3.250000000000000111e-01,1.696429202247763968e+01
3.260000000000000120e-01,1.698673510525526709e+01
3.270000000000000129e-01,1.697850505505931196e+01
3.280000000000000138e-01,1.692949937650086412e+01
3.290000000000000147e-01,1.693501365253608526e+01
3.300000000000000155e-01,1.694050917623778929e+01
3.310000000000000164e-01,1.687719569874979442e+01
3.320000000000000173e-01,1.688698426667277630e+01
3.330000000000000182e-01,1.688691821432512086e+01
3.340000000000000191e-01,1.689420327435480473e+01
3.350000000000000200e-01,1.689007863562981626e+01
3.360000000000000209e-01,1.690657188297565483e+01
3.370000000000000218e-01,1.689144457459201831e+01
3.380000000000000226e-01,1.687977207264644974e+01
3.390000000000000235e-01,1.686164832273547987e+01
3.400000000000000244e-01,1.691357710425659988e+01
3.410000000000000253e-01,1.695172886763726794e+01
3.420000000000000262e-01,1.688697104951521410e+01
3.430000000000000271e-01,1.689674261047364112e+01
3.439999999999999725e-01,1.690969492834558707e+01
3.449999999999999734e-01,1.687887834295028000e+01
3.459999999999999742e-01,1.687226860109345949e+01
3.469999999999999751e-01,1.685196338785177872e+01
3.479999999999999760e-01,1.690736234515953385e+01
3.489999999999999769e-01,1.685478906553042577e+01
3.499999999999999778e-01,1.685859989595943276e+01
3.509999999999999787e-01,1.689101049497024576e+01
3.519999999999999796e-01,1.688049610189486316e+01
3.529999999999999805e-01,1.681920942817079734e+01
3.539999999999999813e-01,1.688995544494665069e+01
3.549999999999999822e-01,1.681154121557851511e+01
3.559999999999999831e-01,1.684183271937508053e+01
3.569999999999999840e-01,1.688915251217630953e+01
3.579999999999999849e-01,1.682245031774939648e+01
3.589999999999999858e-01,1.682518715051529767e+01
3.599999999999999867e-01,1.681429828188583286e+01
3.609999999999999876e-01,1.684501454517377184e+01
3.619999999999999885e-01,1.683403482136306550e+01
3.629999999999999893e-01,1.687184807604789683e+01
3.639999999999999902e-01,1.678870125423111404e+01
3.649999999999999911e-01,1.687073194622342953e+01
3.659999999999999920e-01,1.684815144403349052e+01
3.669999999999999929e-01,1.684265799537674013e+01
3.679999999999999938e-01,1.686731669659807054e+01
3.689999999999999947e-01,1.683200338374993876e+01
3.699999999999999956e-01,1.687513647809944928e+01
3.709999999999999964e-01,1.690438745891410122e+01
3.719999999999999973e-01,1.688409873727235322e+01
3.729999999999999982e-01,1.684970435973794878e+01
3.739999999999999991e-01,1.692744717304046631e+01
3.750000000000000000e-01,1.690551424470790920e+01
3.760000000000000009e-01,1.684549444065320145e+01
3.770000000000000018e-01,1.690479850011936946e+01
3.780000000000000027e-01,1.682451801861076746e+01
3.790000000000000036e-01,1.690346887254273867e+01
3.800000000000000044e-01,1.682556904410397891e+01
3.810000000000000053e-01,1.687301922262583531e+01
3.820000000000000062e-01,1.687152500976965541e+01
3.830000000000000071e-01,1.686473062234364662e+01
3.840000000000000080e-01,1.685980746549547860e+01
3.850000000000000089e-01,1.684216721550837548e+01
3.860000000000000098e-01,1.690038932294999796e+01
3.870000000000000107e-01,1.688323096566949744e+01
3.880000000000000115e-01,1.692203713598286541e+01
3.890000000000000124e-01,1.688362966300090662e+01
3.900000000000000133e-01,1.689881316654728138e+01
3.910000000000000142e-01,1.687056216735717484e+01
3.920000000000000151e-01,1.691801069465565277e+01
3.930000000000000160e-01,1.690141001453986291e+01
3.940000000000000169e-01,1.689188699118993853e+01
3.950000000000000178e-01,1.686777146968096730e+01
3.960000000000000187e-01,1.691144741269937768e+01
3.970000000000000195e-01,1.694852356572558705e+01
3.980000000000000204e-01,1.691391724932974228e+01
3.990000000000000213e-01,1.691233873485935746e+01
4.000000000000000222e-01,1.691197655363724905e+01
4.010000000000000231e-01,1.686167836076741011e+01
4.020000000000000240e-01,1.690758916929163647e+01
4.030000000000000249e-01,1.683630789154654295e+01
4.040000000000000258e-01,1.689775460671555507e+01
4.050000000000000266e-01,1.682690435012055374e+01
4.060000000000000275e-01,1.689116361361287133e+01
4.069999999999999729e-01,1.689784509004776680e+01
4.079999999999999738e-01,1.685528923413659541e+01
4.089999999999999747e-01,1.692212331351620946e+01
4.099999999999999756e-01,1.689458518480658000e+01
4.109999999999999765e-01,1.690729216274738889e+01
4.119999999999999774e-01,1.687733120868820791e+01
4.129999999999999782e-01,1.689365076071323557e+01
4.139999999999999791e-01,1.686204022314631956e+01
4.149999999999999800e-01,1.688972525517255008e+01
4.159999999999999809e-01,1.682387609836966291e+01
4.169999999999999818e-01,1.688040599043461043e+01
4.179999999999999827e-01,1.687689810689518310e+01
4.189999999999999836e-01,1.687308690789221899e+01
4.199999999999999845e-01,1.684231997928522162e+01
4.209999999999999853e-01,1.688326144908337767e+01
4.219999999999999862e-01,1.690946267743004583e+01
4.229999999999999871e-01,1.696847134398342760e+01
4.239999999999999880e-01,1.691071107784060246e+01
4.249999999999999889e-01,1.697203945075433396e+01
4.259999999999999898e-01,1.691227743967825248e+01
4.269999999999999907e-01,1.691576318526138678e+01
4.279999999999999916e-01,1.687636847649390504e+01
4.289999999999999925e-01,1.694273984867568572e+01
4.299999999999999933e-01,1.692325624441834009e+01
4.309999999999999942e-01,1.693834560434835268e+01
4.319999999999999951e-01,1.689359944812230907e+01
4.329999999999999960e-01,1.687564964710715287e+01
4.339999999999999969e-01,1.693377320274927200e+01
4.349999999999999978e-01,1.692255067535021595e+01
4.359999999999999987e-01,1.689597975459147605e+01
4.369999999999999996e-01,1.689214150507517331e+01
4.380000000000000004e-01,1.697076506079746139e+01
4.390000000000000013e-01,1.691941921566242257e+01
4.400000000000000022e-01,1.682107838102976771e+01
4.410000000000000031e-01,1.689952806187216794e+01
4.420000000000000040e-01,1.684679099719285489e+01
4.430000000000000049e-01,1.689304473702026144e+01
4.440000000000000058e-01,1.695422268960188816e+01
4.450000000000000067e-01,1.685789122554329822e+01
4.460000000000000075e-01,1.688778131200972510e+01
4.470000000000000084e-01,1.685031978246436424e+01
4.480000000000000093e-01,1.688566221912320842e+01
4.490000000000000102e-01,1.690136826612337018e+01
4.500000000000000111e-01,1.693093014921590722e+01
4.510000000000000120e-01,1.688476612499817975e+01
4.520000000000000129e-01,1.696293395291230865e+01
4.530000000000000138e-01,1.691930610961614434e+01
4.540000000000000147e-01,1.687508393809921614e+01
4.550000000000000155e-01,1.697072328669375096e+01
4.560000000000000164e-01,1.687051543090520056e+01
4.570000000000000173e-01,1.690370453814387020e+01
4.580000000000000182e-01,1.691349733644919340e+01
4.590000000000000191e-01,1.693464616411807810e+01
4.600000000000000200e-01,1.689645758827385080e+01
4.610000000000000209e-01,1.695252799293987778e+01
4.620000000000000218e-01,1.693017880642205242e+01
4.630000000000000226e-01,1.689559127075868616e+01
4.640000000000000235e-01,1.690023515335298399e+01
4.650000000000000244e-01,1.690006763462139006e+01
4.660000000000000253e-01,1.690690259924600625e+01
4.670000000000000262e-01,1.686322014883608844e+01
4.680000000000000271e-01,1.691059015355740414e+01
4.689999999999999725e-01,1.692446279538199860e+01
4.699999999999999734e-01,1.685425651110279333e+01
4.709999999999999742e-01,1.690532535902703870e+01
4.719999999999999751e-01,1.686949863768726487e+01
4.729999999999999760e-01,1.682576909338701299e+01
4.739999999999999769e-01,1.680971993073098147e+01
4.749999999999999778e-01,1.692335208057026108e+01
4.759999999999999787e-01,1.693837874864626514e+01
4.769999999999999796e-01,1.687825391006700215e+01
4.779999999999999805e-01,1.686592220908416806e+01
4.789999999999999813e-01,1.694326456097746814e+01
4.799999999999999822e-01,1.691463136611263707e+01
4.809999999999999831e-01,1.690100113361968326e+01
4.819999999999999840e-01,1.697006420719826636e+01
4.829999999999999849e-01,1.698305921027898790e+01
4.839999999999999858e-01,1.692475277204241380e+01
4.849999999999999867e-01,1.698520003357660357e+01
4.859999999999999876e-01,1.695365506146021417e+01
4.869999999999999885e-01,1.689512262037105117e+01
4.879999999999999893e-01,1.688967009539448227e+01
4.889999999999999902e-01,1.687478678074074523e+01
4.899999999999999911e-01,1.680852069325852938e+01
4.909999999999999920e-01,1.682603066587385499e+01
4.919999999999999929e-01,1.685552037708954032e+01
4.929999999999999938e-01,1.689315547863302314e+01
4.939999999999999947e-01,1.686006108716204110e+01
4.949999999999999956e-01,1.692271399865470372e+01
4.959999999999999964e-01,1.691294377752811684e+01
4.969999999999999973e-01,1.690935787640195542e+01
4.979999999999999982e-01,1.691566595611301338e+01
4.989999999999999991e-01,1.701942628217075182e+01
5.000000000000000000e-01,1.691490211697585266e+01
5.010000000000000009e-01,1.693597320916320470e+01
5.020000000000000018e-01,1.694373151566387037e+01
5.030000000000000027e-01,1.690643769139870400e+01
5.040000000000000036e-01,1.696778929956347781e+01
5.050000000000000044e-01,1.700908670608917106e+01
5.060000000000000053e-01,1.692033815815214837e+01
5.070000000000000062e-01,1.690466599576234330e+01
5.080000000000000071e-01,1.692714382865162648e+01
5.090000000000000080e-01,1.692546312213153925e+01
5.100000000000000089e-01,1.691535241314196014e+01
5.110000000000000098e-01,1.692371512176550041e+01
5.120000000000000107e-01,1.690243211369921283e+01
5.130000000000000115e-01,1.689134658101286490e+01
5.140000000000000124e-01,1.692809258356374968e+01
5.150000000000000133e-01,1.694159568857246256e+01
5.160000000000000142e-01,1.692124987287593285e+01
5.170000000000000151e-01,1.693040998429987454e+01
5.180000000000000160e-01,1.689185801710883794e+01
5.190000000000000169e-01,1.696277290069772548e+01
5.200000000000000178e-01,1.691568876633890639e+01
5.210000000000000187e-01,1.696520295914918464e+01
5.220000000000000195e-01,1.696242175463801161e+01
5.230000000000000204e-01,1.688637437721434864e+01
5.240000000000000213e-01,1.690311658382765714e+01
5.250000000000000222e-01,1.691982543524365212e+01
5.260000000000000231e-01,1.690663671316276861e+01
5.270000000000000240e-01,1.690606844295956890e+01
5.280000000000000249e-01,1.697578688991796270e+01
5.290000000000000258e-01,1.687431858056786638e+01
5.300000000000000266e-01,1.694035141205689499e+01
5.310000000000000275e-01,1.689241416866325807e+01
5.320000000000000284e-01,1.685106414883047421e+01
5.330000000000000293e-01,1.686618739775116893e+01
5.340000000000000302e-01,1.686949830023656105e+01
5.350000000000000311e-01,1.695107197793614873e+01
5.360000000000000320e-01,1.689257417061901378e+01
5.370000000000000329e-01,1.688802984836411625e+01
5.380000000000000338e-01,1.686881101752141632e+01
5.390000000000000346e-01,1.688970359537786692e+01
5.400000000000000355e-01,1.691342733867018922e+01
5.410000000000000364e-01,1.688863074790002017e+01
5.420000000000000373e-01,1.689333359933503331e+01
5.430000000000000382e-01,1.695474327041516815e+01
5.440000000000000391e-01,1.689863386838732495e+01
5.450000000000000400e-01,1.691999612986668922e+01
5.460000000000000409e-01,1.690176313074505288e+01
5.470000000000000417e-01,1.697456880442563687e+01
5.480000000000000426e-01,1.690028161698305098e+01
5.490000000000000435e-01,1.699758197968098727e+01
5.500000000000000444e-01,1.698561798962704472e+01
5.510000000000000453e-01,1.697807958231978631e+01
5.520000000000000462e-01,1.695372597274065996e+01
5.530000000000000471e-01,1.696984228875001932e+01
5.540000000000000480e-01,1.692866137090761924e+01
5.550000000000000488e-01,1.691047775158353517e+01
5.560000000000000497e-01,1.689372804165215314e+01
5.570000000000000506e-01,1.688988726977626698e+01
5.580000000000000515e-01,1.689120235476807608e+01
5.590000000000000524e-01,1.688230063546121684e+01
5.600000000000000533e-01,1.688462071233717410e+01
5.610000000000000542e-01,1.699390623388576671e+01
5.620000000000000551e-01,1.691327005210187906e+01
5.629999999999999449e-01,1.695646096766853717e+01
5.639999999999999458e-01,1.695847833120143733e+01
5.649999999999999467e-01,1.695138580382273119e+01
5.659999999999999476e-01,1.692171692485997170e+01
5.669999999999999485e-01,1.692501285637449371e+01
5.679999999999999494e-01,1.692535979152113512e+01
5.689999999999999503e-01,1.694948563718416779e+01
5.699999999999999512e-01,1.694394239940218583e+01
5.709999999999999520e-01,1.692200410964134605e+01
5.719999999999999529e-01,1.694672108301162439e+01
5.729999999999999538e-01,1.693584330820071315e+01
5.739999999999999547e-01,1.694033613800805682e+01
5.749999999999999556e-01,1.692919669182954578e+01
5.759999999999999565e-01,1.698489087776981421e+01
5.769999999999999574e-01,1.691749646836976240e+01
5.779999999999999583e-01,1.693476311090338271e+01
5.789999999999999591e-01,1.694308791290854188e+01
5.799999999999999600e-01,1.695294878583227316e+01
5.809999999999999609e-01,1.688894553198030124e+01
